Lendo Dados Arquivo... f9-256.dat
Transpondo dados...
/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 512 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 390 	 MUTACAO   : 0.30
* NUM MAXIMO NOS   : 1024 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 9 	 
* M: 256 	 N: 3
* NUM_OPBIN: 4 	 NUM_OPUN: 4
* NUM_CTES: 1 	 SEED: 11
*------------------------------------------------------------------
(cos(exp(sqrt(sqrt(sin(sqrt(cos(cos(+(sin(exp(-inf)))(X1)))))))))) | Numero de nos: 13 | Erro: 15631266.0000000000000000000000000 |
(/(sqrt(*(-(X2)(/(X1)(*(sin(sin(X2)))(sqrt(sqrt(sin(*(X2)(*(cos(sin(X2)))(/(-(cos(/(/(-(/(+(sin(sqrt(sin(-inf))))(exp(/(exp(exp(*(cos(-(sin(-inf))(X1)))(sin(-inf)))))(+(X2)(cos(sqrt(sqrt(*(sin(X2))(-inf)))))))))(exp(sin(X1))))(/(sqrt(cos(X2)))(X1)))(*(cos(-inf))(X2)))(cos(-(sin(cos(*(X1)(X2))))(exp(X2))))))(X1))(/(cos(*(exp(*(-inf)(X1)))(-(-inf)(cos(X2)))))(-inf)))))))))))(-inf)))(sin(*(sin(-inf))(X2)))) | Numero de nos: 93 | Erro: inf |
(sin(-(*(sin(*(-inf)(+(X2)(exp(*(-(sqrt(+(sqrt(/(exp(exp(exp(cos(X1)))))(-(sqrt(X2))(+(X2)(-(X1)(/(-inf)(-inf)))))))(/(/(cos(sqrt(-inf)))(*(cos(/(/(X1)(/(+(+(*(cos(X1))(*(X1)(+(exp(-inf))(sqrt(/(*(/(sqrt(sin(sqrt(X2))))(*(*(/(+(sin(-(/(cos(+(X2)(X1)))(/(-inf)(-inf)))(/(cos(X1))(sin(cos(-inf))))))(exp(cos(*(*(sqrt(X1))(+(sqrt(cos(*(*(exp(sqrt(sqrt(exp(cos(-inf))))))(exp(-(sin(X1))(-(cos(exp(cos(*(/(-(-inf)(X2))(sqrt(-inf)))(X1)))))(sqrt(X1))))))(sqrt(X2)))))(cos(sin(-inf)))))(exp(-(+(-(sin(X1))(X1))(/(X1)(*(X2)(exp(/(-inf)(+(exp(/(X2)(*(/(exp(X2))(X1))(exp(X2)))))(-(exp(sin(*(exp(X2))(sin(sin(sqrt(cos(cos(cos(+(/(sqrt(/(-inf)(cos(cos(*(exp(X1))(-(exp(sqrt(sqrt(+(*(-(-(sqrt(-(+(sqrt(sqrt(/(exp(*(-(X2)(exp(sqrt(*(exp(sin(X1)))(exp(*(+(X1)(X2))(*(+(/(exp(-inf))(-(X1)(sin(cos(/(sqrt(+(-(X1)(exp(+(X2)(-(X1)(sqrt(/(X1)(-(sin(sqrt(sin(/(/(-(-(*(cos(-(exp(/(X2)(cos(exp(cos(sqrt(sqrt(X1))))))))(exp(sqrt(-(-inf)(-inf))))))(-(*(-inf)(X1))(/(*(/(X2)(-(-(*(cos(cos(-(X1)(sqrt(sqrt(*(exp(X2))(cos(sin(+(+(-inf)(exp(cos(sin(*(sqrt(+(+(X1)(+(X2)(/(sin(-(X2)(X2)))(X2))))(cos(sin(X2)))))(X1))))))(/(/(cos(sin(-(X1)(/(*(*(-inf)(-(cos(sin(-inf)))(/(X2)(*(cos(cos(-(exp(exp(X1)))(exp(sqrt(+(/(X2)(X1))(sin(X2))))))))(cos(*(X2)(-inf)))))))(/(sqrt(exp(X2)))(/(-inf)(cos(*(-(+(+(X2)(X1))(-(-inf)(/(+(-(sin(sqrt(X2)))(*(+(cos(-(-(exp(*(cos(/(sqrt(-inf))(X2)))(-(-inf)(-(sqrt(X1))(/(sqrt(sqrt(exp(-inf))))(-(-(X2)(-(sqrt(X2))(+(sin(/(sin(sin(X2)))(+(-inf)(sin(-(cos(X2))(*(exp(/(+(X2)(sin(X2)))(X1)))(*(-inf)(cos(sqrt(-inf))))))))))(/(X1)(sin(-(sqrt(-(sin(-(X2)(-inf)))(sin(-inf))))(X2)))))))(/(sin(X1))(cos(sin(X1))))))))))(+(X1)(*(cos(-inf))(sin(+(/(sqrt(-(X2)(+(X2)(*(-inf)(/(exp(-(X1)(sqrt(exp(*(-inf)(X1))))))(X2))))))(/(sqrt(sqrt(cos(*(+(sqrt(sin(+(/(-inf)(-(sqrt(/(exp(cos(cos(/(sin(exp(sqrt(X2))))(/(X1)(exp(-(-(sqrt(+(-inf)(-(exp(X2))(X1))))(X2))(+(cos(cos(sin(+(cos(-inf))(-inf)))))(sin(-inf))))))))))(exp(sin(/(sqrt(sin(exp(sin(+(sqrt(X2))(/(X1)(/(exp(/(sin(sqrt(X2)))(-(/(cos(exp(X1)))(/(*(+(-(-(*(/(sin(+(cos(/(X2)(*(X1)(-inf))))(X1)))(-(X1)(exp(cos(X1)))))(sqrt(X2)))(X2))(sin(X2)))(X1))(cos(sin(-(-inf)(X1)))))(*(-(-(X1)(/(*(+(-inf)(cos(-inf)))(-(+(sin(/(exp(*(/(-(-inf)(/(cos(*(sin(+(sin(sin(exp(*(-(sqrt(+(-inf)(exp(X2))))(cos(-(cos(cos(-(X1)(-inf))))(*(X1)(exp(sin(sqrt(exp(*(sin(*(/(+(exp(sin(exp(*(sqrt(-inf))(sqrt(sin(-inf)))))))(-(X2)(-(sin(-inf))(cos(/(X2)(-inf))))))(exp(X2)))(cos(-inf))))(sin(*(*(exp(sqrt(+(cos(sin(X2)))(/(-(*(+(cos(sqrt(*(-(sqrt(-inf))(+(cos(-(+(*(exp(X1))(sin(sin(+(X1)(sqrt(exp(*(sin(sin(sin(cos(-(sin(-(*(X1)(+(X2)(+(exp(sin(exp(/(+(X2)(X1))(*(exp(sin(X2)))(*(*(X2)(sin(exp(*(cos(sin(cos(cos(/(*(-(*(sin(-inf))(cos(X2)))(X1))(sin(X2)))(X2))))))(*(cos(X2))(/(/(+(*(X1)(/(+(*(sin(sin(X2)))(/(X1)(/(-inf)(-inf))))(exp(sin(X1))))(cos(sqrt(/(cos(-inf))(-inf))))))(+(*(X2)(sin(X2)))(sqrt(/(/(-(/(/(cos(/(exp(sqrt(X2)))(sqrt(exp(sqrt(sin(+(exp(*(sqrt(/(+(sin(*(+(-inf)(X2))(/(sqrt(X2))(sin(exp(X2))))))(exp(sin(sin(sqrt(sin(X2)))))))(sin(X2))))(-inf)))(-(-(cos(*(cos(*(cos(sqrt(X1)))(/(sin(exp(sin(exp(-inf)))))(+(/(*(+(sin(sqrt(/(/(exp(sqrt(cos(exp(sin(+(cos(-(+(-(-inf)(X1))(exp(+(X2)(sin(sqrt(cos(+(/(sqrt(/(X2)(+(+(*(X1)(exp(+(sin(sin(-inf)))(sqrt(-(-inf)(X1))))))(exp(/(*(X1)(exp(+(exp(-inf))(X1))))(sin(*(/(-inf)(X2))(sqrt(exp(sin(-(exp(*(+(-inf)(X1))(exp(-inf))))(sin(/(/(*(*(X2)(sqrt(+(exp(sqrt(exp(sqrt(/(*(*(-inf)(/(exp(sqrt(sin(sqrt(sin(+(cos(+(-(-(cos(X1))(-(X1)(/(+(-inf)(X1))(exp(+(cos(sqrt(cos(X1))))(sin(+(+(sin(+(+(X1)(+(cos(X2))(X2)))(X1)))(X1))(X1))))))))(X2))(X2)))(X1)))))))(X1)))(X2))(X2))))))(X2))))(X1))(-inf))(X1))))))))))))(X2))))(X1))(X1))))))))(X2)))(-inf)))))))(-inf))(-inf))))(X2))(-inf))(X1))(-inf)))))(X2)))(-inf))(-inf)))))))))(-inf))(X2))(X1))(X2))(X2)))))(X2))(X2)))))))(-inf)))))))(-inf))))(-inf)))(X1))))))(X2))))))))(X2))(-inf)))(X2)))(X1))))(X1))(-inf))(-inf))(X1)))))(X1))(-inf))))))))))))(X1)))))(X2)))(X1)))(-inf)))(-inf))(X1)))(X2)))(X2))(X2)))(X2)))(X2))(-inf))))(X1))))(-inf))))))))(X1))))))(-inf)))(-inf))))(X1))(X1)))))(X1)))(X1))))))(X1)))(X1))(X1)))(X2))(X2))))(-inf))(X2))))))(X1)))))(X1))(X2)))))))))))(X2))(X2))(-inf)))(-inf))(X1))))(X2))(-inf))(X2))(X1)))))(-inf))))))))(X1)))(X2))))))(X2))(X1))))))))(X2)))(-inf))))(X2))(X1)))(X1))(-inf))(-inf))(X1)))))(-inf)))))))(X1))(-inf)))))))))))(X2))))))))(X2)))))))(-inf))(X1))(X1)))(X1))(X2))))))(X2))(X2))(-inf)))(X2)))(X2)))(-inf))))(X2))(-inf))))))(X2))(X1))) | Numero de nos: 1024 | Erro: inf |
(-inf) | Numero de nos: 1 | Erro: inf |
(X1) | Numero de nos: 1 | Erro: 15739187.0000000000000000000000000 |
(+(*(/(X1)(exp(-(-inf)(X2))))(sqrt(*(/(X2)(X1))(-(+(sqrt(/(X2)(cos(/(/(X1)(-(-(X2)(-(+(X1)(exp(exp(+(*(cos(+(X2)(sqrt(sqrt(-(+(*(X1)(cos(X2)))(exp(exp(exp(sin(*(X2)(cos(/(+(/(cos(+(sin(/(/(+(-inf)(-inf))(X2))(+(X2)(-(*(sin(sqrt(+(+(sqrt(*(sqrt(-inf))(exp(/(-(exp(exp(exp(/(-(sin(exp(sqrt(cos(-(+(X2)(exp(sqrt(exp(-(X2)(exp(sin(-(sqrt(-inf))(sin(sin(sin(/(-inf)(-inf)))))))))))))(sqrt(sqrt(cos(-inf)))))))))(-(+(sqrt(+(cos(+(cos(-(X2)(/(sin(cos(sqrt(-inf))))(-(exp(X2))(X1)))))(exp(+(exp(X2))(-(-inf)(sqrt(+(exp(*(cos(+(X1)(X2)))(exp(X2))))(*(-(X2)(cos(X2)))(X1)))))))))(sqrt(/(+(X1)(+(-inf)(sin(-(-(*(/(-(+(/(sqrt(-inf))(sqrt(/(X2)(sqrt(exp(+(X1)(X2)))))))(X1))(sin(X1)))(exp(X2)))(+(-(-(*(sqrt(+(+(X1)(+(-(X1)(sqrt(sin(cos(sqrt(X1))))))(cos(sqrt(X2)))))(-(/(sqrt(cos(cos(sin(exp(X2))))))(/(/(sin(/(/(*(sin(X1))(-inf))(exp(X1)))(exp(-(sqrt(sin(X1)))(cos(sqrt(+(/(sqrt(sin(-(X1)(+(-(*(exp(-(cos(exp(-inf)))(X2)))(*(-(/(-(cos(X2))(exp(X1)))(/(/(sqrt(X1))(cos(X2)))(exp(/(-(/(sqrt(sin(/(sin(+(/(exp(*(X2)(sqrt(+(X1)(/(sqrt(+(/(X1)(-(X2)(X2)))(X2)))(exp(sin(+(exp(sin(-(sqrt(exp(X1)))(sin(X1)))))(X2)))))))))(/(sqrt(-inf))(-(*(/(+(+(*(X2)(X1))(-inf))(X2))(X1))(-(sin(cos(sqrt(cos(exp(X1))))))(-(+(/(-(sin(X1))(X1))(+(cos(X2))(X2)))(/(+(-inf)(cos(X2)))(/(/(-(-(sin(+(-inf)(sqrt(exp(exp(sqrt(exp(exp(exp(*(sin(cos(-(+(exp(*(+(*(exp(sqrt(sqrt(-inf))))(X1))(sqrt(/(X1)(exp(sin(/(/(/(+(-inf)(X1))(*(sin(*(sqrt(X1))(-inf)))(-(+(-inf)(/(X2)(sin(X1))))(*(/(X1)(*(-inf)(X1)))(/(X2)(/(X1)(-inf)))))))(cos(+(-inf)(sqrt(X2)))))(-inf)))))))(exp(X1))))(X1))(exp(exp(cos(-(cos(-inf))(X2))))))))(-inf)))))))))))(X2))(/(cos(sqrt(-(sqrt(/(sqrt(-(exp(exp(exp(-inf))))(exp(X2))))(-(-(sin(-inf))(+(-(/(/(/(sin(-(+(+(sqrt(/(X1)(X1)))(exp(sin(-inf))))(/(sin(*(*(sqrt(sin(sin(sqrt(exp(*(X1)(X1)))))))(cos(X1)))(X1)))(-inf)))(-inf)))(cos(cos(cos(-inf)))))(cos(sqrt(-(X2)(exp(-inf))))))(+(sqrt(cos(-inf)))(X2)))(-(-(-inf)(sin(/(+(-(exp(-inf))(X1))(/(+(sin(*(+(-inf)(-inf))(/(-inf)(cos(X2)))))(exp(X1)))(exp(sin(sqrt(+(X1)(cos(+(cos(X2))(/(*(-(X2)(X2))(*(exp(-(-inf)(-inf)))(+(exp(sqrt(exp(X2))))(cos(/(exp(sin(X2)))(exp(sin(-(+(+(X2)(*(X2)(sin(cos(sqrt(*(-(cos(sqrt(/(*(X1)(/(sqrt(/(sin(sqrt(/(sin(cos(X2)))(+(sqrt(sin(X1)))(-(sin(X1))(sin(exp(sin(-(-inf)(+(X2)(-inf)))))))))))(X1)))(*(/(X1)(X1))(exp(/(-(cos(*(exp(exp(sqrt(-(sqrt(/(X1)(X1)))(X2)))))(+(-(cos(exp(/(-inf)(cos(exp(sqrt(-inf)))))))(X2))(+(cos(/(X2)(X1)))(*(sqrt(cos(X2)))(cos(*(cos(X2))(X2))))))))(cos(cos(/(*(sqrt(*(sqrt(*(-(*(-(cos(sin(+(*(*(+(/(*(exp(-inf))(*(sqrt(+(X1)(*(sqrt(+(sin(sqrt(sqrt(cos(sin(+(cos(sqrt(sqrt(exp(/(+(X1)(+(/(X2)(*(cos(exp(X1)))(*(X2)(-inf))))(X2)))(-(sin(-(-(X2)(-inf))(-inf)))(sqrt(/(-inf)(exp(sqrt(sqrt(-(X1)(X1)))))))))))))(exp(/(/(+(X1)(exp(sin(/(/(*(-inf)(sqrt(exp(sin(+(sqrt(-inf))(+(X1)(-(sqrt(sqrt(*(exp(X1))(X1))))(cos(/(-inf)(sqrt(/(X1)(X1))))))))))))(sin(cos(/(-inf)(+(cos(+(sqrt(exp(/(*(/(-inf)(-inf))(X1))(-inf))))(+(/(-(exp(+(*(/(cos(sin(-inf)))(cos(exp(sqrt(+(/(exp(X1))(X2))(-(/(X2)(X2))(exp(cos(X2)))))))))(*(exp(-inf))(-(-inf)(exp(X1)))))(-(*(-(-inf)(exp(sin(+(cos(+(-(cos(cos(X2)))(-inf))(-inf)))(sqrt(sqrt(sin(sqrt(sqrt(X1))))))))))(-(*(+(/(X1)(*(sin(sqrt(/(X1)(sin(*(X1)(+(-(+(X1)(-(cos(-(sqrt(X1))(X1)))(*(-inf)(X2))))(*(*(/(-(sin(cos(+(/(-inf)(X2))(X2))))(-inf))(X2))(exp(/(-(sqrt(sin(X2)))(*(sqrt(X2))(+(sin(sin(sqrt(X1))))(+(cos(+(sin(sqrt(sin(exp(X2)))))(+(exp(+(/(*(+(exp(X2))(/(X2)(sqrt(/(sqrt(exp(*(/(*(/(*(sin(-(+(*(X2)(exp(X2)))(+(*(sin(-(X2)(sin(-inf))))(exp(/(sqrt(-inf))(X1))))(cos(cos(sin(cos(X1)))))))(-inf)))(cos(X2)))(sqrt(-(sin(/(-inf)(sqrt(X2))))(/(sqrt(-(-(*(-(-inf)(/(+(/(-(X2)(*(*(*(sin(-inf))(X2))(*(X1)(X2)))(X1)))(-inf))(-inf))(X2)))(cos(-inf)))(X2))(-inf)))(X1)))))(-inf))(X1))(X1))))(X1)))))(-inf))(X1))(X2)))(X2))))(X2)))))(X1))))(-inf)))(-inf)))))))(X2)))(X2))(X1))(X1)))(X2))))(X1))(-inf))(X1))))(X1))))))(-inf)))))(X1))(-inf)))))))))(-inf)))(X2))))(-inf)))(X1))(X1))(X2))(-inf))(X1))))(X1))(-inf))(-inf))(X1)))(X1)))(-inf))(X1)))))(-inf))))))(X1))))(-inf))(-inf)))))))(X2))(-inf)))))))))(X2))))))))))(X1))))(-inf)))(X1)))(X2))))(X1))))(-inf)))(X1))(X2))))(X2))))(X2))))(-inf)))(X1))))(X1))(X1))(-inf)))))(-inf))(X1)))(X1))(X2)))))(-inf))(-inf))))))))(-inf))(X2)))(X1))))(X2))(X1))(X1))(-inf)))(X2))(X2)))))(-inf)))))(X2))(-inf)))(-inf)))))(X1))(-inf)))))(X1))(-inf))))(-inf))(X1)))))(-inf)))(X2))(-inf))(X2)))))))))(-inf))))))(-inf))(X1)))))(-inf)))(X2)))(X1)))))(X2))(X1)))))(X1)) | Numero de nos: 1024 | Erro: inf |
(-inf) | Numero de nos: 1 | Erro: inf |
(X2) | Numero de nos: 1 | Erro: 15600864.0000000000000000000000000 |
(sqrt(-(/(X1)(-(-inf)(+(-inf)(sin(*(cos(cos(-inf)))(exp(X2)))))))(X2))) | Numero de nos: 16 | Erro: inf |
(-inf) | Numero de nos: 1 | Erro: inf |
(-(/(sqrt(exp(-(sqrt(-(X1)(-(sqrt(exp(*(-inf)(+(exp(+(*(*(-(X2)(+(/(-inf)(sqrt(-inf)))(-inf)))(+(sqrt(/(exp(/(-inf)(/(cos(X1))(X2))))(sin(-inf))))(exp(-(+(+(cos(-(-inf)(X1)))(sqrt(X2)))(X2))(X1)))))(cos(sqrt(/(exp(/(X1)(X1)))(-(exp(-(sqrt(X1))(sin(sin(*(X2)(exp(/(+(-(-inf)(sin(X1)))(+(X1)(-(*(X2)(*(sin(sin(sin(-inf))))(sin(/(*(cos(sqrt(exp(exp(-(exp(sqrt(-(+(exp(X1))(X1))(cos(exp(-inf))))))(/(cos(cos(sqrt(/(exp(-(cos(X2))(cos(/(X2)(sin(+(-inf)(X1)))))))(*(exp(/(*(X1)(+(-(X1)(+(X1)(-(X2)(+(X1)(sqrt(*(exp(cos(/(/(-inf)(X2))(X1))))(sqrt(exp(exp(+(*(X1)(/(-(X2)(X1))(exp(/(-(cos(-inf))(*(-(/(sin(-(+(X2)(-(sqrt(sin(X1)))(sin(-inf))))(-inf)))(sin(/(X1)(X2))))(exp(-(sin(cos(sqrt(*(*(-inf)(X2))(-(sqrt(-inf))(+(sqrt(X2))(exp(sqrt(exp(-(exp(-(exp(cos(X2)))(-(X2)(exp(exp(-(-inf)(exp(sqrt(/(+(/(sqrt(*(sqrt(-inf))(exp(/(sqrt(X2))(sin(/(/(exp(-(-(+(-inf)(exp(X2)))(X1))(exp(/(cos(/(cos(exp(cos(X2))))(*(sin(*(/(/(sqrt(*(cos(exp(X2)))(X2)))(-(exp(X2))(-inf)))(-inf))(+(/(*(X1)(-inf))(-inf))(*(+(sin(X1))(sin(sin(/(X1)(sqrt(*(cos(sqrt(sqrt(exp(/(X1)(/(cos(sin(exp(*(*(/(X2)(sin(sqrt(-inf))))(+(X1)(exp(X2))))(+(-inf)(X2))))))(cos(/(cos(exp(*(sin(-(-(sin(-(sqrt(+(*(*(*(+(sqrt(sqrt(cos(/(exp(sin(+(cos(*(/(cos(+(cos(+(*(X1)(sqrt(sqrt(+(-(cos(-(sqrt(sin(*(/(+(-(/(sqrt(-inf))(X1))(-inf))(-inf))(exp(-inf)))(+(X2)(-inf)))))(sin(*(exp(sin(+(/(-inf)(-(/(sin(*(X2)(*(sin(*(-(exp(X1))(sqrt(cos(sin(*(X2)(X2))))))(+(-(X2)(sin(/(sin(sin(-inf)))(exp(sqrt(*(-(-(X2)(-(-(X2)(-inf))(-(sqrt(sqrt(/(sin(X1))(X1))))(sqrt(sin(/(-(exp(sin(-(*(*(X1)(+(*(sqrt(X2))(exp(*(+(sqrt(-(*(-(-(*(X2)(-(exp(-inf))(X1)))(exp(exp(/(cos(/(X1)(sin(X1))))(sin(cos(exp(exp(exp(sin(X1)))))))))))(-(-(-(sin(-inf))(-inf))(X2))(-inf)))(sqrt(X2)))(/(X1)(-inf))))(X1))(X2))))(exp(/(X2)(sin(-inf))))))(/(X2)(sqrt(-inf))))(+(-(*(cos(-(+(/(exp(cos(X1)))(*(X1)(sqrt(*(exp(sin(cos(cos(X1)))))(*(*(sin(-inf))(sqrt(+(X1)(sqrt(/(X2)(-(+(-(-(sqrt(sin(+(cos(+(/(X2)(-(-inf)(-inf)))(sqrt(-inf))))(+(sin(cos(/(X1)(sqrt(sin(-(exp(-inf))(/(X1)(sin(X2)))))))))(+(sqrt(-inf))(X1))))))(sin(X2)))(X2))(+(X2)(X2)))(X1)))))))(+(*(exp(-inf))(cos(X2)))(exp(+(-inf)(cos(X2))))))))))(sin(sin(sqrt(-inf)))))(*(sqrt(+(cos(exp(+(exp(sin(sin(X1))))(cos(cos(*(X2)(-inf)))))))(sqrt(sin(-(sin(-(X1)(sqrt(X1))))(/(+(*(-inf)(-(cos(exp(+(sqrt(+(*(cos(X2))(*(*(cos(cos(sqrt(sin(cos(-(-(X2)(exp(/(exp(sqrt(cos(*(-(+(exp(sin(-(*(X1)(X2))(-inf))))(X1))(-(+(sin(sin(-(*(/(/(*(/(sin(exp(sqrt(*(/(X2)(/(sqrt(*(cos(X1))(-inf)))(X1)))(/(X2)(-inf))))))(sqrt(sin(exp(*(cos(sqrt(*(*(+(sqrt(-inf))(X1))(+(cos(*(sqrt(+(-inf)(X2)))(X2)))(*(*(exp(sqrt(X2)))(+(-(*(+(X1)(-(cos(sqrt(*(exp(X2))(sin(X1)))))(X2)))(X2))(sqrt(sqrt(-inf))))(/(/(-(sin(cos(sin(/(*(*(sqrt(-inf))(/(X1)(-(+(sqrt(-(sin(*(X1)(*(sqrt(sin(X2)))(-(/(+(sin(X1))(X1))(X1))(X2)))))(sqrt(exp(cos(sqrt(sqrt(exp(X2)))))))))(+(sin(-inf))(exp(*(-(X1)(X2))(X2)))))(sin(sin(*(exp(-(+(*(sin(cos(*(/(exp(X2))(-inf))(-inf))))(+(X1)(-inf)))(+(+(X2)(sin(X1)))(exp(exp(exp(/(exp(+(sin(exp(cos(sqrt(X1)))))(cos(*(X2)(X2)))))(-(X1)(exp(sqrt(sqrt(-(-(exp(X1))(+(-(sqrt(X1))(+(cos(-(sqrt(X1))(X2)))(cos(sin(+(sin(/(/(X2)(exp(X2)))(cos(sin(cos(cos(X2)))))))(+(*(sin(*(sqrt(-inf))(sin(exp(*(sqrt(-(exp(X1))(-(*(X1)(cos(+(X2)(-(-(exp(X1))(-inf))(exp(+(-inf)(cos(X1))))))))(+(-(+(+(-inf)(cos(X2)))(sqrt(sin(+(-inf)(X2)))))(+(sin(+(+(+(cos(X2))(-inf))(sin(X1)))(+(X2)(sin(/(exp(*(-inf)(*(*(sin(exp(/(-inf)(/(X2)(exp(sqrt(sin(+(sqrt(-(/(+(cos(exp(X1)))(-(cos(cos(*(X1)(cos(+(X2)(-inf))))))(-inf)))(X1))(exp(/(/(sin(-inf))(X2))(*(X2)(sqrt(cos(sin(X2)))))))))(*(sin(exp(*(sin(/(sin(X1))(X2)))(/(/(X2)(X1))(exp(X1))))))(sin(exp(*(exp(X1))(X2)))))))))))))(*(sin(/(-(sin(X2))(X2))(-inf)))(X1)))(-inf))))(X1))))))(X1)))(X2)))))(X1))))))(X1))(-inf)))))))(X2)))(X1))))))))))))(X2)))(-inf)))))))(-inf))(-inf)))))(X1))(X2))(-inf))))(-inf))))(X2))))(-inf))))))(X1))(X2))(X1))(X2))(X2))))(X1))(X2)))(X1)))))(X2))))(-inf)))))))(X1))(X2)))(-inf)))(-inf))))(X2)))(-inf))(X1)))))))(X1))))(X1))(-inf))(X2)))))(X1))(X1)))))))(-inf))(X2)))))))(-inf))))(-inf))))(X1))(X1)))(-inf))))(-inf)))))(X2))(X2)))))(X2)))(-inf)))(X2))(X2)))(X1))))(-inf)))))(X1))(X2))(-inf))(X1))(-inf)))(-inf)))(-inf))(-inf)))(X1))))(X2)))))))))(X2)))))))(-inf)))))(X2))))(X2)))))(X2))(X1)))))))(X1))(-inf))(-inf))))))))))(-inf)))))))))))(-inf))))(-inf)))(X2)))))(-inf)))))))))))(X1)))(-inf)))(X1))))))(X1)))))))(X1))(X2)))))(X2))))(X2))))))))(X2))))))(X1)))(X2)))))(X2))))(X1))))(X1))(-inf)) | Numero de nos: 1024 | Erro: inf |
(exp(exp(X1))) | Numero de nos: 3 | Erro: inf |
(-inf) | Numero de nos: 1 | Erro: inf |
(exp(+(+(/(-inf)(exp(cos(*(+(+(/(/(cos(+(-(+(/(X1)(cos(X2)))(+(+(+(X2)(sin(sqrt(sin(+(X1)(+(sqrt(-inf))(-inf)))))))(/(/(-(X1)(sin(cos(sqrt(-inf)))))(X2))(X2)))(*(cos(sqrt(+(-(-inf)(*(/(X1)(sqrt(+(X1)(cos(X2)))))(sqrt(+(cos(exp(exp(X2))))(/(-inf)(-(-inf)(X2)))))))(*(sin(sqrt(X2)))(exp(X1))))))(-(-inf)(-(-(+(/(exp(-inf))(X2))(-inf))(cos(sqrt(sin(-inf)))))(sin(X2)))))))(X2))(X1)))(-inf))(*(sin(X2))(X2)))(X1))(X2))(/(X2)(cos(cos(-inf))))))))(exp(*(sin(exp(sqrt(exp(exp(sqrt(-inf)))))))(-(+(-inf)(sqrt(cos(-inf))))(sin(+(-inf)(-inf)))))))(X1))) | Numero de nos: 124 | Erro: inf |
